ID No.,PCD-400A,
Title,,
Test Date,4/9/2026,16:34:01
MEAS CHs,2,
Digital Input,OFF,
Sampling Rate(Hz),50,
Data Nos/CH,9855,
MEAS Time(sec),197.1,
CH Name,,
CH No.,CH6,CH8
Range,5000,5
Calibration Coefficient,2,100000
Offset,854.5598,-15.97561
Unit,cm/s2,V
15.8,10.76223902,-2.500000244
15.82,10.81223902,-2.682927073
15.84,13.11833659,-2.500000244
15.86,10.29272683,-2.134146585
15.88,10.44272683,-3.780488049
15.9,10.42565366,-2.256097805
15.92,10.4598,-1.219512439
15.94,12.01223902,0.304877805
15.96,12.6195561,-0.304878293
15.98,12.89516585,-0.060975854
16,9.624434146,-1.463414878
16.02,10.08175122,-1.707317317
16.04,9.073214634,-0.365853902
16.06,9.363458537,-1.402439268
16.08,8.18784878,0.609755854
16.1,8.691507317,-1.158536829
16.12,10.7500439,-2.012195366
16.14,9.064678049,-1.524390488
16.16,7.900043902,-1.09756122
16.18,8.962239024,-1.280488049
16.2,10.55614146,-1.280488049
16.22,10.29760488,-1.829268537
16.24,11.43419024,-2.621951463
16.26,11.38175122,-1.707317317
16.28,14.97077561,-0.792683171
16.3,10.58784878,-1.158536829
16.32,10.43906829,-2.500000244
16.34,11.75858049,-2.560975854
16.36,12.1000439,-4.024390488
16.38,10.85492195,-3.35365878
16.4,12.62443415,-1.524390488
16.42,13.45614146,-1.768292927
16.44,13.05858049,-0.487805122
16.46,11.15126341,0.182926585
16.48,13.57321463,-2.073170976
16.5,15.41711707,-0.792683171
16.52,14.08540976,-1.03658561
16.54,14.05736098,-1.341463659
16.56,12.45614146,0.609755854
16.58,12.43784878,0.609755854
16.6,13.98175122,-0.243902683
16.62,13.6195561,-0.182927073
16.64,13.87321463,0.792682683
16.66,12.0000439,-0.487805122
16.68,15.3402878,0.731707073
16.7,13.07565366,0.182926585
16.72,14.65248293,-0.609756341
16.74,14.32565366,-2.44E-07
16.76,13.15492195,-0.365853902
16.78,12.92443415,-1.03658561
16.8,14.42077561,0.060975366
16.82,12.1598,-0.548780732
16.84,16.66833659,-2.256097805
16.86,14.18906829,-1.219512439
16.88,10.84150732,-2.926829512
16.9,11.70248293,-2.682927073
16.92,14.28906829,-1.951219756
16.94,13.81345854,-2.560975854
16.96,12.52077561,-3.719512439
16.98,13.44150732,-3.170731951
17,15.67443415,-1.829268537
17.02,14.24516585,-0.97561
17.04,14.02443415,-0.365853902
17.06,14.50248293,-0.85365878
17.08,12.57809268,-2.134146585
17.1,9.956141463,-2.256097805
17.12,10.77687317,-3.719512439
17.14,10.5195561,-2.500000244
17.16,13.43053171,-0.91463439
17.18,13.96589756,-1.341463659
17.2,11.72199512,-0.487805122
17.22,12.9000439,-0.97561
17.24,9.652482927,-2.012195366
17.26,9.947604878,-1.03658561
17.28,12.65126341,-0.182927073
17.3,12.10858049,-1.524390488
17.32,10.1598,-1.951219756
17.34,11.24516585,-2.317073415
17.36,12.52077561,-2.560975854
17.38,10.67443415,-0.97561
17.4,10.05370244,-1.219512439
17.42,11.91467805,-2.256097805
17.44,10.53053171,-2.743902683
17.46,8.585409756,-3.231707561
17.48,10.19516585,-2.012195366
17.5,10.48662927,-2.621951463
17.52,11.32443415,-1.585366098
17.54,9.484190244,-2.500000244
17.56,12.60126341,-2.073170976
17.58,10.86223902,-2.500000244
17.6,9.853702439,-2.621951463
17.62,12.42199512,-2.012195366
17.64,9.174434146,-0.731707561
17.66,11.86833659,-0.426829512
17.68,8.247604878,-0.121951463
17.7,12.23784878,-1.768292927
17.72,13.92443415,-2.317073415
17.74,10.75126341,-0.487805122
17.76,11.33419024,-1.402439268
17.78,12.51711707,-1.646341707
17.8,12.24516585,-0.97561
17.82,13.05126341,-1.341463659
17.84,14.80370244,-0.97561
17.86,14.20126341,-0.304878293
17.88,13.84882439,-1.280488049
17.9,15.78784878,-1.463414878
17.92,13.12321463,-1.707317317
17.94,14.71589756,-2.378049024
17.96,11.78297073,-2.865853902
17.98,14.81467805,-0.487805122
18,12.73053171,0.121950976
18.02,16.25370244,0.182926585
18.04,14.86589756,1.097560732
18.06,11.91223902,-0.731707561
18.08,12.47199512,-0.91463439
18.1,13.99882439,-0.121951463
18.12,15.02565366,-2.317073415
18.14,12.16833659,-1.951219756
18.16,14.8402878,-1.829268537
18.18,14.60126341,-2.317073415
18.2,14.53297073,-2.865853902
18.22,12.5793122,-1.707317317
18.24,16.73540976,-1.585366098
18.26,11.67687317,-1.829268537
18.28,14.23297073,-1.951219756
18.3,15.16467805,-3.47561
18.32,12.68784878,-2.804878293
18.34,13.71589756,-0.91463439
18.36,15.58297073,-0.731707561
18.38,13.77077561,0.853658293
18.4,11.83784878,0.304877805
18.42,15.00492195,-1.463414878
18.44,13.33540976,-1.951219756
18.46,11.77565366,-1.03658561
18.48,12.77565366,-1.402439268
18.5,13.86467805,-0.85365878
18.52,10.68784878,-0.670731951
18.54,14.3000439,-2.378049024
18.56,13.5902878,-2.195122195
18.58,13.32687317,-1.646341707
18.6,12.35492195,-1.402439268
18.62,10.89516585,-1.158536829
18.64,10.53053171,-1.646341707
18.66,10.96101951,-2.926829512
18.68,10.98297073,-2.865853902
18.7,11.72809268,-2.987805122
18.72,11.45126341,-3.170731951
18.74,11.01101951,-3.41463439
18.76,10.62199512,-2.256097805
18.78,9.608580488,-3.719512439
18.8,11.60370244,-2.804878293
18.82,9.4098,-2.560975854
18.84,12.65614146,-1.768292927
18.86,8.153702439,-0.792683171
18.88,9.247604878,0.182926585
18.9,10.61711707,-0.304878293
18.92,8.813458537,-0.548780732
18.94,10.31833659,-1.585366098
18.96,11.35858049,-2.256097805
18.98,9.084190244,-0.060975854
19,9.402482927,0.792682683
19.02,10.25858049,-1.03658561
19.04,9.946385366,-1.341463659
19.06,13.91467805,-1.768292927
19.08,11.93540976,-1.829268537
19.1,12.34638537,-1.402439268
19.12,12.04638537,-0.731707561
19.14,11.19394634,-1.03658561
19.16,12.04516585,-2.195122195
19.18,9.675653659,-1.768292927
19.2,11.19638537,-2.44E-07
19.22,12.10248293,1.036585122
19.24,13.23662927,0.426829024
19.26,13.49882439,0.487804634
19.28,12.57199512,-0.487805122
19.3,12.14150732,-1.524390488
19.32,14.74638537,-1.09756122
19.34,13.23662927,-1.585366098
19.36,13.09394634,-1.463414878
19.38,12.08906829,-1.03658561
19.4,11.84760488,-0.792683171
19.42,14.6500439,-1.707317317
19.44,15.10736098,-0.670731951
19.46,17.06101951,0.548780244
19.48,14.29272683,0.182926585
19.5,14.05614146,0.304877805
19.52,11.79882439,-0.670731951
19.54,13.19760488,-1.341463659
19.56,14.41467805,-0.487805122
19.58,14.04638537,-0.365853902
19.6,15.20370244,-0.121951463
19.62,14.77687317,-0.487805122
19.64,14.56223902,-1.829268537
19.66,14.48175122,-2.743902683
19.68,15.58784878,-1.829268537
19.7,13.1695561,-0.97561
19.72,15.51101951,-1.09756122
19.74,12.53784878,-1.341463659
19.76,13.07199512,-2.378049024
19.78,13.03175122,-2.682927073
19.8,13.23175122,-1.463414878
19.82,13.53540976,-1.03658561
19.84,12.17565366,-0.548780732
19.86,13.32565366,-0.670731951
19.88,12.94394634,-1.890244146
19.9,15.26467805,-2.378049024
19.92,13.5195561,-2.317073415
19.94,11.74516585,-2.195122195
19.96,13.79760488,-3.841463659
19.98,14.51223902,-2.378049024
20,11.30370244,-2.682927073
20.02,9.311019512,-2.560975854
20.04,13.44760488,-2.012195366
20.06,10.5000439,-2.256097805
20.08,10.74760488,-2.256097805
20.1,11.23297073,-0.85365878
20.12,11.00614146,-3.41463439
20.14,11.13540976,-3.35365878
20.16,10.13662927,-2.317073415
20.18,8.179312195,-1.768292927
20.2,9.73784878,-1.158536829
20.22,13.05858049,0.182926585
20.24,9.896385366,-0.85365878
20.26,10.85248293,-1.890244146
20.28,11.3500439,-2.134146585
20.3,10.63053171,-1.829268537
20.32,11.02443415,-1.463414878
20.34,8.478092683,-1.09756122
20.36,8.63175122,-2.500000244
20.38,11.26467805,-3.35365878
20.4,11.78297073,-3.41463439
20.42,10.1402878,-3.658536829
20.44,9.77077561,-3.048780732
20.46,12.95614146,-1.829268537
20.48,11.83540976,-3.59756122
20.5,9.934190244,-3.53658561
20.52,10.57565366,-2.865853902
20.54,14.48662927,-3.231707561
20.56,12.53906829,-2.317073415
20.58,13.11833659,-0.91463439
20.6,10.69150732,-2.256097805
20.62,10.48175122,-2.012195366
20.64,13.30126341,-0.548780732
20.66,12.54638537,-1.463414878
20.68,14.0098,-0.487805122
20.7,15.99394634,0.731707073
20.72,13.9293122,-0.182927073
20.74,14.61711707,-0.91463439
20.76,14.95248293,-0.97561
20.78,12.64638537,-1.03658561
20.8,13.86589756,-1.280488049
20.82,13.06833659,-0.243902683
20.84,12.43297073,-0.91463439
20.86,12.13053171,-1.524390488
20.88,14.07199512,-1.646341707
20.9,14.7195561,-1.524390488
20.92,13.58419024,-0.670731951
20.94,13.53662927,-0.670731951
20.96,11.63175122,-1.402439268
20.98,14.38784878,-1.768292927
21,16.15492195,-2.073170976
21.02,16.43297073,-2.012195366
21.04,13.92809268,-1.09756122
21.06,13.22565366,-0.426829512
21.08,13.08906829,-1.341463659
21.1,14.26711707,-2.195122195
21.12,13.0598,-2.682927073
21.14,13.63662927,-3.109756341
21.16,12.80614146,-2.256097805
21.18,14.84760488,-1.585366098
21.2,11.5402878,-2.134146585
21.22,12.65126341,-2.012195366
21.24,14.07199512,-1.402439268
21.26,13.07809268,-1.158536829
21.28,14.63662927,0.304877805
21.3,14.56589756,0.548780244
21.32,12.00736098,0.487804634
21.34,15.95614146,-1.158536829
21.36,13.39882439,-2.073170976
21.38,10.52077561,-1.768292927
21.4,10.4402878,-1.219512439
21.42,11.81589756,-0.487805122
21.44,9.08175122,0.182926585
21.46,11.22443415,-0.792683171
21.48,12.42565366,-1.646341707
21.5,11.61101951,-1.158536829
21.52,13.44638537,-2.44E-07
21.54,11.50858049,0.609755854
21.56,11.63662927,-0.304878293
21.58,12.54882439,-0.792683171
21.6,12.25492195,-1.768292927
21.62,11.1000439,-2.073170976
21.64,10.7793122,-1.219512439
21.66,11.3195561,-1.03658561
21.68,12.27077561,-1.402439268
21.7,10.05126341,-2.500000244
21.72,12.82321463,-4.329268537
21.74,10.99394634,-3.902439268
21.76,11.3195561,-3.35365878
21.78,11.76589756,-2.682927073
21.8,12.48540976,-2.256097805
21.82,11.72077561,-3.780488049
21.84,10.59272683,-3.41463439
21.86,10.59394634,-3.292683171
21.88,11.61223902,-3.41463439
21.9,10.96833659,-2.621951463
21.92,12.65614146,-2.317073415
21.94,12.08419024,-2.926829512
21.96,11.01101951,-3.35365878
21.98,13.46711707,-2.682927073
22,10.80370244,-1.524390488
22.02,13.1098,-2.073170976
22.04,10.36589756,-1.219512439
22.06,13.72321463,-1.03658561
22.08,14.44150732,-2.012195366
22.1,12.40370244,-1.585366098
22.12,13.72565366,-2.012195366
22.14,13.45248293,-1.585366098
22.16,11.30370244,-0.609756341
22.18,12.65492195,-1.463414878
22.2,12.24150732,-2.804878293
22.22,11.04394634,-1.463414878
22.24,11.79394634,-0.91463439
22.26,13.62321463,-1.03658561
22.28,12.6098,0.609755854
22.3,15.73784878,-0.609756341
22.32,13.49150732,-2.317073415
22.34,13.21101951,-1.219512439
22.36,12.2793122,-1.463414878
22.38,14.60492195,-3.109756341
22.4,14.93175122,-1.951219756
22.42,16.10858049,-2.987805122
22.44,13.59882439,-3.109756341
22.46,13.1598,-2.134146585
22.48,14.57321463,-2.804878293
22.5,15.4598,-1.768292927
22.52,14.36101951,0.304877805
22.54,12.12565366,-2.073170976
22.56,13.12565366,-2.073170976
22.58,17.26223902,-2.134146585
22.6,13.91345854,-2.743902683
22.62,14.86345854,-0.91463439
22.64,12.47077561,-0.670731951
22.66,13.91101951,-1.829268537
22.68,11.9902878,-2.682927073
22.7,14.78784878,-2.256097805
22.72,11.92321463,-2.682927073
22.74,14.88053171,-1.951219756
22.76,12.24150732,-1.280488049
22.78,13.58540976,-1.768292927
22.8,12.73419024,-3.170731951
22.82,13.6000439,-3.719512439
22.84,10.22687317,-3.170731951
22.86,13.7195561,-2.987805122
22.88,11.58906829,-0.85365878
22.9,14.59760488,-1.463414878
22.92,11.98053171,-2.134146585
22.94,11.69638537,-2.743902683
22.96,12.95248293,-3.59756122
22.98,10.91101951,-2.621951463
23,10.66223902,-2.500000244
23.02,11.01101951,-2.560975854
23.04,10.40858049,-3.658536829
23.06,12.38053171,-3.47561
23.08,13.19272683,-3.719512439
23.1,11.0902878,-3.231707561
23.12,7.150043902,-3.292683171
23.14,11.47809268,-3.35365878
23.16,10.78053171,-3.231707561
23.18,11.92199512,-4.024390488
23.2,11.00126341,-3.048780732
23.22,13.31833659,-1.158536829
23.24,10.40370244,-1.03658561
23.26,12.75614146,-0.609756341
23.28,13.05858049,-0.426829512
23.3,13.49882439,-1.09756122
23.32,9.63175122,-2.560975854
23.34,14.8098,-2.378049024
23.36,10.1793122,-1.158536829
23.38,14.82687317,-1.646341707
23.4,12.0195561,-2.987805122
23.42,8.629312195,-3.170731951
23.44,13.02687317,-2.682927073
23.46,11.7500439,-1.829268537
23.48,10.05858049,-0.792683171
23.5,14.30370244,-1.341463659
23.52,10.21711707,-2.195122195
23.54,14.44394634,-3.292683171
23.56,13.25614146,-4.634146585
23.58,13.73784878,-3.109756341
23.6,12.1500439,-2.560975854
23.62,16.66223902,-1.951219756
23.64,12.77443415,-2.256097805
23.66,11.61833659,-3.048780732
23.68,15.44882439,-2.560975854
23.7,15.18419024,-2.012195366
23.72,13.14150732,-2.500000244
23.74,13.30614146,-1.280488049
23.76,11.09394634,0.060975366
23.78,14.60614146,-2.012195366
23.8,13.69516585,-2.195122195
23.82,12.14638537,-1.09756122
23.84,15.45126341,-1.646341707
23.86,13.98906829,-0.731707561
23.88,12.5000439,-2.44E-07
23.9,13.97809268,-1.158536829
23.92,14.64516585,-0.487805122
23.94,13.97077561,-0.731707561
23.96,11.99638537,-1.219512439
23.98,12.87809268,-0.548780732
24,12.46223902,-1.585366098
24.02,13.89760488,-2.743902683
24.04,12.21467805,-3.048780732
24.06,12.11833659,-2.256097805
24.08,14.1000439,-2.682927073
24.1,10.13053171,-1.03658561
24.12,11.62687317,-0.365853902
24.14,14.09638537,-2.073170976
24.16,12.91589756,-3.170731951
24.18,11.58540976,-2.804878293
24.2,14.99394634,-3.41463439
24.22,14.1793122,-3.719512439
24.24,11.25614146,-2.804878293
24.26,14.62565366,-3.292683171
24.28,10.54150732,-2.195122195
24.3,12.3402878,-1.585366098
24.32,10.29272683,-1.890244146
24.34,12.23175122,-0.97561
24.36,11.32321463,-0.487805122
24.38,13.07199512,-2.317073415
24.4,14.46589756,-2.378049024
24.42,12.2598,-2.073170976
24.44,10.21345854,-1.768292927
24.46,12.9695561,1.768292439
24.48,13.06711707,1.707316829
24.5,12.18784878,-0.548780732
24.52,8.630531707,-0.792683171
24.54,10.98175122,-0.609756341
24.56,12.15614146,-1.219512439
24.58,10.26711707,0.426829024
24.6,11.55492195,0.060975366
24.62,13.02687317,-1.402439268
24.64,11.72321463,-1.402439268
24.66,11.46467805,-1.585366098
24.68,9.154921951,-1.219512439
24.7,10.35614146,-0.91463439
24.72,11.04394634,-0.609756341
24.74,12.7098,-1.09756122
24.76,11.23175122,-0.243902683
24.78,13.16223902,-1.03658561
24.8,11.58906829,-1.280488049
24.82,14.01467805,-1.03658561
24.84,12.8098,-1.707317317
24.86,13.36345854,-2.073170976
24.88,15.55858049,-2.500000244
24.9,11.2793122,-2.134146585
24.92,12.40858049,-0.85365878
24.94,14.35126341,-0.365853902
24.96,13.63906829,-0.304878293
24.98,10.10370244,-1.280488049
25,15.08053171,-1.341463659
25.02,14.62443415,-2.134146585
25.04,13.54760488,-2.195122195
25.06,11.32077561,-0.487805122
25.08,11.92077561,-0.426829512
25.1,12.70736098,0.243902195
25.12,14.03297073,-0.121951463
25.14,14.23175122,-1.341463659
25.16,12.77321463,-1.707317317
25.18,13.76223902,-0.365853902
25.2,14.2695561,-0.548780732
25.22,12.1598,-0.91463439
25.24,16.89882439,-1.829268537
25.26,13.68175122,-2.012195366
25.28,13.61101951,-1.646341707
25.3,12.25126341,-0.670731951
25.32,16.09760488,-0.548780732
25.34,13.13419024,-0.670731951
25.36,15.3402878,-1.890244146
25.38,14.9695561,-3.658536829
25.4,14.21589756,-3.048780732
25.42,12.18419024,-3.170731951
25.44,12.4402878,-2.865853902
25.46,13.8500439,-2.317073415
25.48,11.56101951,-2.439024634
25.5,13.88906829,-2.804878293
25.52,13.04272683,-1.768292927
25.54,10.45126341,-1.158536829
25.56,12.55492195,-0.243902683
25.58,12.76467805,-1.341463659
25.6,13.8598,-1.585366098
25.62,15.87565366,-1.707317317
25.64,14.09760488,-1.341463659
25.66,15.18297073,-0.548780732
25.68,13.35492195,-1.219512439
25.7,10.13175122,0.243902195
25.72,11.6902878,-1.890244146
25.74,11.99394634,-1.890244146
25.76,10.80736098,-0.609756341
25.78,8.678092683,-1.280488049
25.8,12.88297073,-0.487805122
25.82,11.78784878,-0.670731951
25.84,10.77809268,-1.219512439
25.86,13.00492195,-2.134146585
25.88,10.92077561,-1.707317317
25.9,10.95126341,-1.585366098
25.92,12.37077561,-0.426829512
25.94,13.4402878,0.243902195
25.96,7.8598,-1.341463659
25.98,10.06101951,-1.768292927
26,10.94516585,-1.768292927
26.02,12.84150732,-1.829268537
26.04,11.72687317,-1.219512439
26.06,11.12443415,-0.304878293
26.08,11.12809268,-2.073170976
26.1,10.21101951,-3.53658561
26.12,10.93540976,-1.890244146
26.14,13.2695561,-2.378049024
26.16,10.81589756,-1.463414878
26.18,11.82565366,-0.426829512
26.2,12.96467805,-2.317073415
26.22,13.08906829,-2.865853902
26.24,14.42199512,-2.500000244
26.26,11.10858049,-2.073170976
26.28,9.423214634,-1.09756122
26.3,11.89760488,0.243902195
26.32,11.6598,-1.585366098
26.34,15.5195561,-2.682927073
26.36,12.75736098,-2.012195366
26.38,14.36711707,-2.134146585
26.4,12.81223902,-1.219512439
26.42,13.32077561,-0.91463439
26.44,14.83297073,-2.560975854
26.46,13.11589756,-2.439024634
26.48,12.3902878,-3.841463659
26.5,16.7402878,-2.987805122
26.52,14.10370244,-1.585366098
26.54,12.1793122,-0.426829512
26.56,11.99760488,-0.97561
26.58,13.26345854,-2.378049024
26.6,10.23175122,-2.682927073
26.62,12.73784878,-3.048780732
26.64,14.22443415,-2.195122195
26.66,10.36101951,-2.804878293
26.68,15.54516585,-2.987805122
26.7,12.52687317,-2.682927073
26.72,13.62565366,-3.231707561
26.74,13.37443415,-3.658536829
26.76,14.07199512,-1.585366098
26.78,12.51589756,-0.97561
26.8,12.43906829,-2.012195366
26.82,14.88540976,-3.292683171
26.84,13.18419024,-3.902439268
26.86,14.30370244,-3.780488049
26.88,13.40858049,-3.109756341
26.9,12.84272683,-2.378049024
26.92,13.41467805,-1.585366098
26.94,14.84394634,-0.97561
26.96,12.22565366,-1.707317317
26.98,11.9000439,-2.682927073
27,14.54760488,-2.012195366
27.02,11.60126341,-1.09756122
27.04,10.02687317,-1.951219756
27.06,12.87443415,-2.560975854
27.08,11.92321463,-4.207317317
27.1,11.93662927,-3.292683171
27.12,12.80126341,-1.829268537
27.14,11.64638537,-0.304878293
27.16,12.2402878,-0.060975854
27.18,8.212239024,-0.97561
27.2,10.69150732,-1.829268537
27.22,11.0000439,-1.280488049
27.24,8.92077561,-0.487805122
27.26,11.54394634,-1.158536829
27.28,10.5293122,-0.792683171
27.3,12.08297073,-1.09756122
27.32,13.14394634,-1.585366098
27.34,12.51833659,-1.768292927
27.36,12.6402878,-1.158536829
27.38,9.821995122,-1.829268537
27.4,8.945165854,-1.09756122
27.42,10.36223902,-1.951219756
27.44,7.517117073,-4.390244146
27.46,9.767117073,-2.926829512
27.48,11.4000439,-2.256097805
27.5,11.58053171,-1.524390488
27.52,10.04272683,-0.365853902
27.54,14.2695561,-0.121951463
27.56,11.71833659,-2.195122195
27.58,12.58540976,-1.03658561
27.6,11.34516585,-0.121951463
27.62,14.29394634,-0.670731951
27.64,12.07565366,-0.426829512
27.66,10.55736098,-0.670731951
27.68,10.20126341,-2.378049024
27.7,12.84272683,-2.682927073
27.72,10.90248293,-2.012195366
27.74,12.71833659,-1.341463659
27.76,13.70858049,0.060975366
27.78,14.41223902,-0.182927073
27.8,12.59760488,-1.951219756
27.82,12.49150732,-1.768292927
27.84,14.01711707,-1.402439268
27.86,10.83419024,-2.987805122
27.88,14.06589756,-1.829268537
27.9,13.83419024,-1.585366098
27.92,11.63540976,-3.048780732
27.94,12.18175122,-2.195122195
27.96,12.66711707,-1.158536829
27.98,12.90614146,-1.09756122
28,13.33784878,0.121950976
28.02,10.03662927,-2.44E-07
28.04,13.69516585,-1.829268537
28.06,15.94516585,-0.91463439
28.08,12.5902878,-1.280488049
28.1,14.7793122,-0.243902683
28.12,14.49760488,1.158536341
28.14,14.72687317,-0.487805122
28.16,13.35736098,-2.378049024
28.18,12.08053171,-1.158536829
28.2,11.3793122,-0.548780732
28.22,15.47809268,-0.609756341
28.24,13.34272683,0.914633902
28.26,13.4098,0.182926585
28.28,10.37199512,-0.85365878
28.3,14.14272683,-1.158536829
28.32,12.34272683,-2.682927073
28.34,10.12565366,-1.524390488
28.36,10.6695561,0.365853415
28.38,11.82321463,0.365853415
28.4,12.28540976,-1.524390488
28.42,13.21833659,-2.012195366
28.44,12.30736098,-2.378049024
28.46,10.40492195,-0.792683171
28.48,12.19394634,-1.524390488
28.5,12.08662927,-2.378049024
28.52,11.60858049,-3.048780732
28.54,11.30736098,-2.256097805
28.56,11.98662927,-3.902439268
28.58,12.4695561,-2.134146585
28.6,12.93540976,-1.829268537
28.62,12.94394634,-2.378049024
28.64,11.46589756,-2.621951463
28.66,15.64394634,-1.646341707
28.68,11.46833659,-2.256097805
28.7,12.75492195,-1.219512439
28.72,11.48053171,0.792682683
28.74,10.7793122,0.548780244
28.76,10.68175122,0.548780244
28.78,11.57199512,-0.426829512
28.8,11.01345854,-0.85365878
28.82,9.564678049,0.243902195
28.84,12.38906829,0.182926585
28.86,10.06833659,-0.792683171
28.88,12.69882439,-0.182927073
28.9,11.93906829,-1.585366098
28.92,13.67443415,-1.158536829
28.94,13.29516585,0.182926585
28.96,11.19150732,-0.670731951
28.98,14.21101951,-1.280488049
