CH No.,CH6,CH8,,,,
Unit,cm/s2,V,,,,
51.36,19.67565366,0.731707073,,,,
51.38,18.19516585,0.853658293,,,,
51.4,18.57565366,1.341463171,,,,
51.42,17.87443415,-0.060975854,,,,
51.44,16.92565366,-0.731707561,,,,
51.46,17.81223902,-1.463414878,,,,
51.48,17.1098,-1.707317317,,,,
51.5,18.65614146,-0.85365878,,,,
51.52,19.72565366,-0.91463439,,,,
51.54,18.7793122,-2.317073415,,,,
51.56,17.60370244,-1.829268537,,,,
51.58,16.21223902,-1.585366098,,,,
51.6,17.37687317,-2.012195366,,,,
51.62,18.41345854,-1.219512439,,,,
51.64,17.28297073,-2.865853902,,,,
51.66,19.87809268,-2.682927073,,,,
51.68,19.81223902,-2.500000244,,,,
51.7,19.62443415,-1.707317317,,,,
51.72,18.21589756,-1.768292927,,,,
51.74,20.38297073,-1.09756122,,,,
51.76,17.55248293,-0.121951463,,,,
51.78,19.5500439,-1.219512439,,,,
51.8,19.4098,-1.524390488,,,,
51.82,18.89394634,-1.768292927,,,,
51.84,19.01833659,-2.073170976,,,,
51.86,19.59882439,-0.426829512,,,,
51.88,16.37809268,0.060975366,,,,
51.9,17.84760488,0.853658293,,,,
51.92,18.97199512,1.097560732,,,,
51.94,19.25858049,0.243902195,,,,
51.96,16.0598,-0.548780732,,,,
51.98,19.36345854,0.792682683,,,,
52,18.70858049,0.121950976,,,,
52.02,18.31223902,-1.890244146,,,,
52.04,18.98540976,-0.91463439,,,,
52.06,17.82687317,-2.134146585,,,,
52.08,14.4293122,-2.378049024,,,,
52.1,16.62199512,-1.463414878,,,,
52.12,20.29516585,-1.585366098,,,,
52.14,17.73662927,-2.926829512,,,,
52.16,17.46345854,-3.35365878,,,,
52.18,16.20248293,-3.41463439,,,,
52.2,17.08419024,-4.146341707,,,,
52.22,18.38175122,-3.841463659,,,,
52.24,13.23540976,-3.719512439,,,,
52.26,14.35614146,-2.743902683,,,,
52.28,16.75736098,-2.317073415,,,,
52.3,15.74394634,-1.951219756,,,,
52.32,17.88419024,-2.378049024,,,,
52.34,13.12565366,-1.463414878,,,,
52.36,18.23419024,-1.890244146,,,,
52.38,15.7500439,-1.09756122,,,,
52.4,15.72443415,-0.91463439,,,,
52.42,15.51711707,-1.585366098,,,,
52.44,14.27565366,-1.463414878,,,,
52.46,16.3793122,0.243902195,,,,
52.48,15.92565366,0.914633902,,,,
52.5,15.48540976,2.865853415,,,,
52.52,16.53540976,3.231707073,,,,
52.54,17.53540976,1.46341439,,,,
52.56,18.19394634,1.64634122,,,,
52.58,15.8098,1.40243878,,,,
52.6,16.22077561,1.219511951,,,,
52.62,18.20248293,0.365853415,,,,
52.64,18.8598,1.58536561,,,,
52.66,16.75858049,-0.304878293,,,,
52.68,16.89882439,-0.97561,,,,
52.7,17.03906829,0.060975366,,,,
52.72,17.39394634,-0.365853902,,,,
52.74,17.24150732,-0.97561,,,,
52.76,13.08784878,-0.487805122,,,,
52.78,18.49760488,-2.560975854,,,,
52.8,16.22199512,-4.390244146,,,,
52.82,17.13784878,-3.658536829,,,,
52.84,14.82809268,-4.024390488,,,,
52.86,16.90858049,-3.170731951,,,,
52.88,16.72809268,-2.926829512,,,,
52.9,17.93540976,-3.53658561,,,,
52.92,17.25736098,-2.865853902,,,,
52.94,17.71711707,-1.463414878,,,,
52.96,17.63906829,-2.500000244,,,,
52.98,19.30736098,-1.890244146,,,,
53,18.8598,-0.487805122,,,,
53.02,17.62077561,-1.890244146,,,,
53.04,20.73419024,-2.012195366,,,,
53.06,20.49150732,-0.182927073,,,,
53.08,18.33419024,0.121950976,,,,
53.1,18.1695561,1.52439,,,,
53.12,17.21711707,1.951219268,,,,
53.14,17.62321463,0.609755854,,,,
53.16,19.4195561,0.304877805,,,,
53.18,17.40858049,-2.44E-07,,,,
53.2,19.35614146,0.243902195,,,,
53.22,18.56223902,0.243902195,,,,
53.24,18.33419024,-0.487805122,,,,
53.26,17.8293122,-2.073170976,,,,
53.28,18.77809268,-1.951219756,,,,
53.3,19.4598,-2.134146585,,,,
53.32,18.69272683,-3.59756122,,,,
53.34,19.60126341,-1.890244146,,,,
53.36,19.89394634,-0.91463439,,,,
53.38,18.54150732,-2.621951463,,,,
53.4,18.83053171,-2.317073415,,,,
53.42,15.26711707,-3.658536829,,,,
53.44,19.85858049,-3.41463439,,,,
53.46,19.32809268,-3.53658561,,,,
53.48,16.2195561,-3.231707561,,,,
53.5,18.28662927,-4.146341707,,,,
53.52,16.15858049,-3.47561,,,,
53.54,18.43053171,-2.134146585,,,,
53.56,19.5293122,-3.231707561,,,,
53.58,17.07565366,-2.682927073,,,,
53.6,16.78175122,-0.609756341,,,,
53.62,17.06345854,-2.073170976,,,,
53.64,17.2293122,-1.829268537,,,,
53.66,16.02199512,-0.487805122,,,,
53.68,13.74638537,-0.304878293,,,,
53.7,16.28784878,1.341463171,,,,
53.72,14.22565366,0.792682683,,,,
53.74,16.79638537,-0.182927073,,,,
53.76,15.16467805,0.792682683,,,,
53.78,14.22565366,0.182926585,,,,
53.8,16.15736098,0.426829024,,,,
53.82,15.41711707,1.280487561,,,,
53.84,17.10614146,1.46341439,,,,
53.86,16.02199512,-0.121951463,,,,
53.88,16.0402878,-1.280488049,,,,
53.9,15.50126341,-1.768292927,,,,
53.92,16.7293122,-1.585366098,,,,
53.94,16.07809268,-1.402439268,,,,
53.96,15.09638537,-2.195122195,,,,
53.98,14.28540976,-2.317073415,,,,
54,15.15736098,-2.865853902,,,,
54.02,14.73540976,-4.146341707,,,,
54.04,15.92321463,-4.268292927,,,,
54.06,16.89516585,-2.987805122,,,,
54.08,14.98906829,-3.719512439,,,,
54.1,16.96833659,-3.35365878,,,,
54.12,15.78175122,-2.682927073,,,,
54.14,20.34150732,-3.53658561,,,,
54.16,14.95614146,-2.195122195,,,,
54.18,18.08662927,-1.341463659,,,,
54.2,16.71833659,-1.402439268,,,,
54.22,16.83906829,-2.134146585,,,,
54.24,19.25858049,-2.073170976,,,,
54.26,17.23419024,-2.439024634,,,,
54.28,18.6098,-1.890244146,,,,
54.3,19.57809268,-1.09756122,,,,
54.32,17.47321463,-1.03658561,,,,
54.34,19.11589756,-1.463414878,,,,
54.36,16.6793122,-0.487805122,,,,
54.38,18.74638537,-0.85365878,,,,
54.4,18.26223902,-1.341463659,,,,
54.42,18.28053171,-0.91463439,,,,
54.44,19.83297073,-0.426829512,,,,
54.46,19.0500439,-0.487805122,,,,
54.48,17.15126341,-1.158536829,,,,
54.5,17.40492195,-2.621951463,,,,
54.52,18.22443415,-2.439024634,,,,
54.54,19.76833659,-2.439024634,,,,
54.56,19.17443415,-3.048780732,,,,
54.58,19.3793122,-2.317073415,,,,
54.6,16.32199512,-2.439024634,,,,
54.62,18.72443415,-4.024390488,,,,
54.64,20.49394634,-3.780488049,,,,
54.66,19.95126341,-4.024390488,,,,
54.68,17.88906829,-4.817073415,,,,
54.7,20.06223902,-3.902439268,,,,
54.72,19.35858049,-4.024390488,,,,
54.74,18.90858049,-4.329268537,,,,
54.76,20.11467805,-3.47561,,,,
54.78,19.02809268,-2.621951463,,,,
54.8,19.67077561,-1.646341707,,,,
54.82,18.43419024,-0.487805122,,,,
54.84,21.28053171,-0.731707561,,,,
54.86,19.82199512,-1.158536829,,,,
54.88,17.60736098,0.548780244,,,,
54.9,18.27443415,1.58536561,,,,
54.92,17.11589756,1.097560732,,,,
54.94,19.74882439,1.341463171,,,,
54.96,19.70248293,0.304877805,,,,
54.98,19.14394634,0.914633902,,,,
55,19.34394634,1.219511951,,,,
55.02,15.27565366,0.670731463,,,,
55.04,15.35492195,0.304877805,,,,
55.06,16.14394634,0.609755854,,,,
55.08,15.30370244,-1.402439268,,,,
55.1,17.39882439,-3.170731951,,,,
55.12,14.33784878,-2.743902683,,,,
55.14,17.30248293,-2.743902683,,,,
55.16,14.08053171,-1.158536829,,,,
55.18,16.64394634,-1.890244146,,,,
55.2,16.62321463,-2.134146585,,,,
55.22,14.8402878,-4.146341707,,,,
55.24,13.48297073,-4.329268537,,,,
55.26,16.39760488,-4.451219756,,,,
55.28,14.40614146,-4.390244146,,,,
55.3,15.92199512,-3.780488049,,,,
55.32,17.14760488,-2.682927073,,,,
55.34,15.65248293,-2.134146585,,,,
55.36,15.37809268,-0.670731951,,,,
55.38,17.62077561,-2.195122195,,,,
55.4,16.83175122,-1.585366098,,,,
55.42,14.34638537,-0.243902683,,,,
55.44,14.96223902,-0.304878293,,,,
55.46,14.26467805,-2.44E-07,,,,
55.48,17.29516585,-0.182927073,,,,
55.5,18.4402878,0.365853415,,,,
55.52,16.70370244,0.182926585,,,,
55.54,14.87443415,2.195121707,,,,
55.56,17.05370244,0.670731463,,,,
55.58,16.48175122,0.914633902,,,,
55.6,16.51589756,0.731707073,,,,
55.62,16.70248293,-0.182927073,,,,
55.64,15.97443415,0.975609512,,,,
55.66,17.28175122,0.731707073,,,,
55.68,16.52565366,-1.158536829,,,,
55.7,15.62687317,-1.158536829,,,,
55.72,13.79150732,-0.487805122,,,,
55.74,16.89272683,-1.09756122,,,,
55.76,18.2402878,-1.280488049,,,,
55.78,16.33175122,-0.731707561,,,,
55.8,18.45614146,-1.707317317,,,,
55.82,17.78784878,-1.707317317,,,,
55.84,17.45492195,-1.646341707,,,,
55.86,17.35614146,-2.865853902,,,,
55.88,18.88906829,-3.231707561,,,,
55.9,19.84150732,-2.012195366,,,,
55.92,16.64272683,-3.47561,,,,
55.94,18.30248293,-2.317073415,,,,
55.96,16.76345854,-2.865853902,,,,
55.98,19.65492195,-1.829268537,,,,
56,18.71101951,-0.91463439,,,,
56.02,18.0793122,-0.304878293,,,,
56.04,16.63419024,-0.792683171,,,,
56.06,19.17077561,-0.91463439,,,,
56.08,20.24150732,-0.365853902,,,,
56.1,19.31223902,0.060975366,,,,
56.12,18.58175122,1.58536561,,,,
56.14,19.2902878,2.439024146,,,,
56.16,16.40126341,0.182926585,,,,
56.18,19.09394634,0.853658293,,,,
56.2,20.56345854,1.58536561,,,,
56.22,19.86223902,0.304877805,,,,
56.24,19.80736098,1.280487561,,,,
56.26,16.23053171,1.280487561,,,,
56.28,16.45126341,0.182926585,,,,
56.3,17.18175122,-1.219512439,,,,
56.32,17.91833659,-0.85365878,,,,
56.34,18.21467805,-2.500000244,,,,
56.36,15.97565366,-0.548780732,,,,
56.38,15.79394634,0.792682683,,,,
56.4,16.71467805,-2.44E-07,,,,
56.42,16.96467805,-0.243902683,,,,
56.44,19.21345854,-0.731707561,,,,
56.46,17.29882439,-1.341463659,,,,
56.48,17.84272683,-1.158536829,,,,
56.5,15.68662927,-2.682927073,,,,
56.52,16.69394634,-3.048780732,,,,
56.54,15.52321463,-1.951219756,,,,
56.56,16.30370244,-1.402439268,,,,
56.58,15.52443415,-1.951219756,,,,
56.6,16.43053171,-1.158536829,,,,
56.62,14.60126341,-0.792683171,,,,
56.64,15.29516585,-0.182927073,,,,
56.66,15.9195561,-0.85365878,,,,
56.68,14.80614146,-1.463414878,,,,
56.7,15.26711707,-0.670731951,,,,
56.72,15.21101951,-0.304878293,,,,
56.74,15.04760488,-1.219512439,,,,
56.76,17.23053171,1.219511951,,,,
56.78,16.60858049,2.439024146,,,,
56.8,16.97443415,1.097560732,,,,
56.82,15.91345854,1.341463171,,,,
56.84,15.5402878,2.134146098,,,,
56.86,14.39272683,1.768292439,,,,
56.88,15.61833659,1.829268049,,,,
56.9,16.11467805,0.609755854,,,,
56.92,17.22321463,-0.670731951,,,,
56.94,15.06467805,-1.707317317,,,,
56.96,14.34760488,-1.341463659,,,,
56.98,15.9500439,-2.195122195,,,,
57,15.21101951,-1.524390488,,,,
57.02,17.12199512,-0.91463439,,,,
57.04,18.92687317,-2.682927073,,,,
57.06,19.1000439,-3.231707561,,,,
57.08,17.13175122,-2.560975854,,,,
57.1,17.1402878,-3.109756341,,,,
57.12,17.0098,-2.560975854,,,,
57.14,17.43053171,-2.439024634,,,,
57.16,15.9402878,-2.621951463,,,,
57.18,18.50858049,-1.463414878,,,,
57.2,18.04516585,-0.548780732,,,,
57.22,20.40858049,-1.341463659,,,,
57.24,20.27443415,-0.487805122,,,,
57.26,18.70492195,0.487804634,,,,
57.28,17.46467805,-0.304878293,,,,
57.3,16.5293122,0.365853415,,,,
57.32,17.74638537,1.40243878,,,,
57.34,18.9902878,2.378048537,,,,
57.36,20.99638537,3.109755854,,,,
57.38,20.12687317,3.597560732,,,,
57.4,16.08540976,2.621950976,,,,
57.42,18.04760488,2.926829024,,,,
57.44,17.99272683,2.012194878,,,,
57.46,20.25736098,1.52439,,,,
57.48,19.05858049,1.219511951,,,,
57.5,18.0098,2.317072927,,,,
57.52,17.39760488,-2.44E-07,,,,
57.54,16.92077561,-0.365853902,,,,
57.56,19.48906829,-0.731707561,,,,
57.58,19.54150732,-0.548780732,,,,
57.6,16.36345854,-0.060975854,,,,
57.62,19.08053171,-0.365853902,,,,
57.64,17.00492195,-2.134146585,,,,
57.66,16.93175122,-2.804878293,,,,
57.68,18.85614146,-3.048780732,,,,
57.7,19.21101951,-3.902439268,,,,
57.72,16.80248293,-3.53658561,,,,
57.74,16.67443415,-2.743902683,,,,
57.76,18.7293122,-3.841463659,,,,
57.78,16.40492195,-2.012195366,,,,
57.8,18.83906829,-2.134146585,,,,
57.82,15.03906829,-2.073170976,,,,
57.84,17.89394634,-1.890244146,,,,
57.86,15.00614146,-2.682927073,,,,
57.88,17.5598,-2.804878293,,,,
57.9,17.3902878,-2.073170976,,,,
57.92,16.5793122,-2.743902683,,,,
57.94,17.55858049,-2.500000244,,,,
57.96,17.70126341,-0.304878293,,,,
57.98,16.93419024,1.52439,,,,
58,16.0598,1.036585122,,,,
58.02,17.03540976,0.731707073,,,,
58.04,16.01589756,-2.44E-07,,,,
58.06,16.75248293,-2.44E-07,,,,
58.08,16.31833659,1.46341439,,,,
58.1,15.00492195,0.853658293,,,,
58.12,13.88053171,0.304877805,,,,
58.14,16.84516585,-0.548780732,,,,
58.16,14.09760488,-1.768292927,,,,
58.18,16.06345854,-1.219512439,,,,
58.2,15.20492195,0.243902195,,,,
58.22,15.42077561,0.426829024,,,,
58.24,15.50736098,0.121950976,,,,
58.26,16.1902878,-2.012195366,,,,
58.28,16.34760488,-3.170731951,,,,
58.3,15.98297073,-3.47561,,,,
58.32,13.87199512,-1.707317317,,,,
58.34,13.09272683,-3.35365878,,,,
58.36,13.79760488,-3.35365878,,,,
58.38,15.54882439,-2.682927073,,,,
58.4,18.46223902,-1.951219756,,,,
58.42,18.3402878,-2.378049024,,,,
58.44,18.08540976,-1.463414878,,,,
58.46,17.20736098,-1.768292927,,,,
58.48,15.67565366,-0.731707561,,,,
58.5,15.61345854,-0.365853902,,,,
58.52,18.09394634,-1.280488049,,,,
58.54,17.99638537,-0.365853902,,,,
58.56,20.66589756,1.097560732,,,,
58.58,17.53175122,2.499999756,,,,
58.6,19.03053171,2.621950976,,,,
58.62,18.12321463,2.682926585,,,,
58.64,18.07809268,1.52439,,,,
58.66,16.31101951,1.890243659,,,,
58.68,21.26101951,1.829268049,,,,
58.7,18.28175122,1.52439,,,,
58.72,17.25492195,-0.182927073,,,,
58.74,19.62809268,0.243902195,,,,
58.76,18.99882439,-1.09756122,,,,
58.78,21.18906829,-0.731707561,,,,
58.8,16.84272683,-1.219512439,,,,
58.82,17.46589756,-1.707317317,,,,
58.84,17.51467805,-0.487805122,,,,
58.86,19.16345854,-1.646341707,,,,
58.88,17.59272683,-4.024390488,,,,
58.9,18.87443415,-2.987805122,,,,
58.92,17.23662927,-3.902439268,,,,
58.94,19.01223902,-4.573170976,,,,
58.96,19.11101951,-3.963414878,,,,
58.98,18.38053171,-3.47561,,,,
59,18.51345854,-3.780488049,,,,
59.02,20.4500439,-3.292683171,,,,
59.04,18.73053171,-2.256097805,,,,
59.06,17.39760488,-2.317073415,,,,
59.08,17.93784878,-1.829268537,,,,
59.1,18.28053171,-2.195122195,,,,
59.12,17.14150732,-3.902439268,,,,
59.14,18.92443415,-2.378049024,,,,
59.16,19.0195561,-1.707317317,,,,
59.18,17.27687317,-2.865853902,,,,
59.2,17.31101951,-0.365853902,,,,
59.22,15.86589756,-0.365853902,,,,
59.24,17.38297073,-0.426829512,,,,
59.26,17.23784878,0.487804634,,,,
59.28,15.65736098,-0.243902683,,,,
59.3,18.02321463,-0.548780732,,,,
59.32,17.33662927,-0.304878293,,,,
59.34,17.29272683,-1.158536829,,,,
59.36,14.99150732,-2.804878293,,,,
59.38,15.67443415,-1.951219756,,,,
59.4,15.36101951,-3.170731951,,,,
59.42,14.7793122,-3.47561,,,,
59.44,15.97565366,-2.743902683,,,,
59.46,16.31467805,-2.743902683,,,,
59.48,15.02809268,-3.963414878,,,,
59.5,15.85492195,-4.085366098,,,,
59.52,15.86711707,-4.634146585,,,,
59.54,15.13662927,-4.207317317,,,,
59.56,16.85248293,-3.47561,,,,
59.58,16.91711707,-3.170731951,,,,
59.6,15.88053171,-3.170731951,,,,
59.62,18.17199512,-3.719512439,,,,
59.64,17.33906829,-3.47561,,,,
59.66,17.94394634,-2.012195366,,,,
59.68,14.1098,-1.158536829,,,,
59.7,16.99882439,-0.792683171,,,,
59.72,17.89638537,-2.134146585,,,,
59.74,15.95858049,-1.463414878,,,,
59.76,18.33906829,-1.768292927,,,,
59.78,17.1598,-0.060975854,,,,
59.8,17.61833659,0.121950976,,,,
59.82,17.53662927,0.304877805,,,,
59.84,15.68662927,-0.304878293,,,,
59.86,15.25492195,-0.487805122,,,,
59.88,19.50126341,-0.91463439,,,,
59.9,16.04272683,-0.85365878,,,,
59.92,16.5902878,0.853658293,,,,
59.94,17.24760488,-0.243902683,,,,
59.96,18.35858049,-0.609756341,,,,
59.98,15.93540976,-0.365853902,,,,
60,16.82443415,-1.646341707,,,,
60.02,18.02077561,-1.524390488,,,,
60.04,17.19882439,-0.426829512,,,,
60.06,16.16345854,-1.768292927,,,,
60.08,18.58540976,-1.219512439,,,,
60.1,15.29638537,-1.03658561,,,,
60.12,19.04760488,-2.926829512,,,,
60.14,18.27321463,-2.621951463,,,,
60.16,19.26101951,-3.47561,,,,
60.18,19.89638537,-4.390244146,,,,
60.2,19.29516585,-3.719512439,,,,
60.22,19.4793122,-3.41463439,,,,
60.24,20.20492195,-4.085366098,,,,
60.26,17.91833659,-2.195122195,,,,
60.28,18.69882439,-0.365853902,,,,
60.3,19.75370244,-1.341463659,,,,
60.32,17.23662927,-2.073170976,,,,
60.34,18.95492195,-0.731707561,,,,
60.36,20.96223902,-1.646341707,,,,
60.38,19.9598,0.182926585,,,,
60.4,21.35492195,1.52439,,,,
60.42,19.1500439,1.951219268,,,,
60.44,19.89394634,2.256097317,,,,
60.46,18.15614146,2.073170488,,,,
60.48,20.98784878,1.097560732,,,,
60.5,23.30370244,1.58536561,,,,
60.52,19.02199512,2.439024146,,,,
60.54,20.73297073,1.768292439,,,,
60.56,15.45248293,2.499999756,,,,
60.58,16.43906829,0.365853415,,,,
60.6,17.7793122,-2.44E-07,,,,
60.62,17.25248293,0.487804634,,,,
60.64,16.95614146,0.365853415,,,,
60.66,18.98906829,-0.487805122,,,,
60.68,18.03906829,-1.585366098,,,,
60.7,16.07321463,-1.585366098,,,,
60.72,15.66467805,-2.743902683,,,,
60.74,14.36345854,-2.317073415,,,,
60.76,14.89150732,-2.500000244,,,,
60.78,19.68784878,-3.109756341,,,,
60.8,16.1695561,-2.317073415,,,,
60.82,16.98662927,-2.256097805,,,,
60.84,17.88662927,-3.048780732,,,,
60.86,15.65614146,-2.256097805,,,,
60.88,15.70370244,-0.487805122,,,,
60.9,13.81345854,0.243902195,,,,
60.92,15.76223902,-0.182927073,,,,
60.94,15.66467805,-0.85365878,,,,
60.96,17.37687317,-0.487805122,,,,
60.98,15.41589756,-0.304878293,,,,
61,14.93175122,-0.91463439,,,,
61.02,18.66345854,-0.609756341,,,,
61.04,17.5195561,0.670731463,,,,
61.06,15.40126341,-2.44E-07,,,,
61.08,17.92199512,0.182926585,,,,
61.1,18.0402878,1.158536341,,,,
61.12,15.7195561,0.487804634,,,,
61.14,15.83906829,-0.365853902,,,,
61.16,17.72565366,-0.060975854,,,,
61.18,15.18175122,-1.463414878,,,,
61.2,17.01711707,-1.219512439,,,,
61.22,17.8500439,-1.03658561,,,,
61.24,16.42199512,-1.280488049,,,,
61.26,18.87565366,-1.890244146,,,,
61.28,18.24394634,-0.304878293,,,,
61.3,16.82077561,-2.743902683,,,,
61.32,18.94516585,-2.560975854,,,,
61.34,16.5098,-3.170731951,,,,
61.36,18.54150732,-4.634146585,,,,
61.38,18.26711707,-4.207317317,,,,
61.4,17.1902878,-3.963414878,,,,
61.42,17.38419024,-5.792683171,,,,
61.44,18.08906829,-6.03658561,,,,
61.46,18.03053171,-4.939024634,,,,
61.48,18.13906829,-4.451219756,,,,
61.5,20.00126341,-3.292683171,,,,
61.52,15.50614146,-2.256097805,,,,
61.54,14.78175122,-3.35365878,,,,
61.56,16.4195561,-2.317073415,,,,
61.58,19.63419024,-0.609756341,,,,
61.6,20.4598,-0.792683171,,,,
61.62,19.40858049,-0.426829512,,,,
61.64,21.70248293,0.792682683,,,,
61.66,19.03419024,0.304877805,,,,
61.68,20.21833659,0.304877805,,,,
61.7,20.4402878,0.731707073,,,,
61.72,17.95614146,0.365853415,,,,
61.74,18.56345854,1.097560732,,,,
61.76,19.3402878,0.731707073,,,,
61.78,19.18662927,-0.609756341,,,,
61.8,19.63053171,-0.548780732,,,,
61.82,18.57077561,-1.951219756,,,,
61.84,18.81833659,-1.585366098,,,,
61.86,14.88053171,-0.243902683,,,,
61.88,17.05370244,-1.219512439,,,,
61.9,17.35614146,-2.682927073,,,,
61.92,18.01223902,-1.463414878,,,,
61.94,20.1098,-3.109756341,,,,
61.96,17.96223902,-4.146341707,,,,
61.98,15.71467805,-3.841463659,,,,
62,17.79516585,-2.926829512,,,,
62.02,17.8000439,-2.804878293,,,,
62.04,16.58175122,-2.500000244,,,,
62.06,17.70370244,-1.768292927,,,,
62.08,17.36223902,-2.987805122,,,,
62.1,17.04150732,-1.646341707,,,,
62.12,16.88297073,-1.09756122,,,,
62.14,18.92687317,-2.378049024,,,,
62.16,17.86101951,-2.378049024,,,,
62.18,15.91223902,-1.402439268,,,,
62.2,18.55858049,-1.585366098,,,,
62.22,15.64272683,-1.09756122,,,,
62.24,16.11589756,0.060975366,,,,
62.26,19.6793122,-0.548780732,,,,
62.28,15.40858049,-0.182927073,,,,
62.3,14.23662927,-0.609756341,,,,
62.32,14.8695561,-1.280488049,,,,
62.34,15.48419024,-1.09756122,,,,
62.36,16.5402878,-0.731707561,,,,
62.38,18.30614146,-1.585366098,,,,
62.4,17.11101951,-0.670731951,,,,
62.42,15.52565366,-1.219512439,,,,
62.44,17.01101951,-1.280488049,,,,
62.46,16.16711707,-0.97561,,,,
62.48,19.1902878,-1.768292927,,,,
62.5,14.83784878,-3.109756341,,,,
62.52,17.55614146,-3.35365878,,,,
62.54,13.61711707,-3.902439268,,,,
62.56,16.00736098,-3.109756341,,,,
62.58,18.40858049,-2.073170976,,,,
62.6,18.17687317,-2.743902683,,,,
62.62,18.94516585,-3.231707561,,,,
62.64,19.42687317,-1.585366098,,,,
62.66,15.13297073,-2.256097805,,,,
62.68,19.2293122,-3.109756341,,,,
62.7,19.8793122,-1.829268537,,,,
62.72,18.27199512,-1.829268537,,,,
62.74,19.24394634,-2.073170976,,,,
62.76,20.06711707,-1.402439268,,,,
62.78,18.66833659,-2.743902683,,,,
62.8,18.0695561,-2.926829512,,,,
62.82,16.03662927,-1.951219756,,,,
62.84,19.89638537,-0.365853902,,,,
62.86,16.42687317,0.365853415,,,,
62.88,19.87199512,0.731707073,,,,
62.9,19.29516585,1.280487561,,,,
62.92,16.3000439,0.853658293,,,,
62.94,17.76711707,0.792682683,,,,
62.96,17.05248293,1.46341439,,,,
62.98,20.84760488,0.914633902,,,,
63,20.62077561,0.243902195,,,,
63.02,17.21711707,-0.426829512,,,,
63.04,18.98175122,-0.426829512,,,,
63.06,20.51101951,-1.524390488,,,,
63.08,18.06467805,-1.768292927,,,,
63.1,16.00736098,-2.256097805,,,,
63.12,19.87809268,-2.195122195,,,,
63.14,20.16223902,-3.231707561,,,,
63.16,19.21711707,-3.231707561,,,,
63.18,16.61345854,-3.47561,,,,
63.2,18.72687317,-3.719512439,,,,
63.22,17.52565366,-2.256097805,,,,
63.24,19.58662927,-3.35365878,,,,
63.26,16.88419024,-4.329268537,,,,
63.28,17.41711707,-3.53658561,,,,
63.3,19.64394634,-0.792683171,,,,
63.32,18.26345854,-1.585366098,,,,
63.34,17.98540976,-1.219512439,,,,
63.36,17.50858049,0.914633902,,,,
63.38,16.82809268,0.365853415,,,,
63.4,16.89516585,0.731707073,,,,
63.42,18.56223902,2.317072927,,,,
63.44,17.14638537,1.097560732,,,,
63.46,16.75370244,1.829268049,,,,
63.48,19.18906829,3.353658293,,,,
63.5,17.24272683,3.170731463,,,,
