ID No.,PCD-400A,,,,
Title,,,,,
Test Date,4/9/2026,15:46:59,,,
MEAS CHs,5,,,,
Digital Input,OFF,,,,
Sampling Rate(Hz),50,,,,
Data Nos/CH,9028,,,,
MEAS Time(sec),180.56,,,,
CH Name,,,,,
CH No.,CH2,CH3,CH5,CH6,CH8
Range,2000,1000,5000,5000,5
Calibration Coefficient,2.022,2.45,2.132,2,100000
Offset,-105.9434,-1020.512,-55.6634,868.4366,-12.62195
Unit,cm/s2,cm/s2,cm/s2,cm/s2,V
113.02,-5.552579512,1.64025,-2.7027,11.79757561,2.134147561
113.04,-5.987062927,0.644713415,3.3605,12.95001463,1.402440244
113.06,-5.087519512,1.979365854,4.2172,9.524404878,0.243903659
113.08,-3.712066341,0.392542683,2.8054,9.923185366,1.646342683
113.1,-3.228265854,-0.657670732,1.0192,6.620746341,2.804879268
113.12,-2.219238537,-0.786743902,2.1801,8.534160976,3.963415854
113.14,-3.752999512,0.431682927,1.4144,10.54147805,3.475610976
113.16,-3.59666439,1.460682927,4.4148,10.75977073,2.926830488
113.18,-4.667338049,-0.565945122,4.0235,7.506112195,2.37805
113.2,-5.249279512,1.122164634,3.796,12.68538049,1.890245122
113.22,-4.675721951,1.987731707,3.9689,10.21586829,1.646342683
113.24,-4.422725366,1.732871951,1.4456,10.24757561,2.804879268
113.26,-3.796891707,0.712536585,-1.8278,10.72928293,2.865854878
113.28,-3.614911707,1.357603659,-2.7443,10.91586829,2.987806098
113.3,-4.617527805,2.717353659,-2.1502,11.66099024,3.963415854
113.32,-6.260279512,2.679109756,-2.9315,8.673185366,2.50000122
113.34,-5.810507805,2.567365854,0.2678,12.02440488,2.865854878
113.36,-4.886799024,3.523463415,1.3221,6.990258537,3.841464634
113.38,-4.621473171,3.091128049,-1.092,10.98294146,4.146342683
113.4,-4.78915122,1.116189024,0.1404,9.22562439,3.414635366
113.42,-2.688243902,0.717018293,-1.5678,10.51342927,2.43902561
113.44,-3.602582439,1.559579268,0.2197,10.27928293,1.463415854
113.46,-4.544045366,2.048384146,0.8866,13.31952683,1.524391463
113.48,-5.196017073,1.108121951,0.2015,12.2768439,2.50000122
113.5,-4.390669268,1.017591463,3.1759,11.63416098,2.926830488
113.52,-3.008311707,1.311890244,1.2051,9.85855122,2.50000122
113.54,-3.308652683,-0.512463415,2.041,11.5268439,1.707318293
113.56,-2.756301463,-0.758060976,2.5194,10.2366,0.670732927
113.58,-2.980694146,-0.288676829,0.7267,11.5366,0.914635366
113.6,-3.921663902,1.34625,2.7391,10.07806341,2.37805
113.62,-4.817261951,1.516256098,4.7047,6.902453659,1.890245122
113.64,-5.614719024,1.19895122,4.6943,10.53538049,1.646342683
113.66,-4.666844878,1.553006098,2.0748,11.30977073,0.670732927
113.68,-2.968858049,1.967115854,2.158,7.95855122,-0.24390122
113.7,-2.768137561,0.725981707,-0.7644,10.09757561,2.012196341
113.72,-4.44541122,0.539243902,0.4121,9.854892683,2.743903659
113.74,-4.645638537,2.489981707,2.1697,8.469526829,3.048781707
113.76,-4.631336585,3.216018293,4.1028,9.092697561,4.451220732
113.78,-6.910278537,3.365707317,1.8707,9.198795122,2.987806098
113.8,-6.269649756,2.143097561,-0.9074,10.52196585,2.25609878
113.82,-3.791466829,2.763365854,0.637,8.209770732,3.963415854
113.84,-3.464001463,2.0935,-1.0127,9.402453659,3.597562195
113.86,-4.576594634,0.967695122,1.2012,12.36220976,4.207318293
113.88,-4.963733659,1.859853659,3.6556,9.871965854,4.75609878
113.9,-4.624432195,3.237829268,3.5997,11.24269756,4.207318293
113.92,-5.811494146,2.856286585,3.5334,9.517087805,3.658537805
113.94,-5.664036098,0.985621951,3.3878,9.373185366,4.451220732
113.96,-4.559333659,0.591829268,1.9656,13.06342927,4.573171951
113.98,-2.602432195,0.559560976,0.8671,12.74513659,5.243903659
114,-2.821893171,-0.127036585,-0.3276,10.59879512,5.426830488
114.02,-4.114493659,-1.396256098,1.651,11.08416098,4.451220732
114.04,-5.845522927,0.238073171,1.4157,10.41952683,3.170732927
114.06,-4.522345854,1.24854878,3.9403,10.5170878,4.207318293
114.08,-4.46612439,0.69670122,1.1336,10.91220976,3.841464634
114.1,-4.721586829,-0.216670732,0.8632,10.18781951,4.81707439
114.12,-1.939117561,0.278707317,2.3634,10.15123415,5.853659756
114.14,-3.554251707,1.079737805,1.3767,10.1366,4.634147561
114.16,-5.060888293,0.810835366,2.1957,11.15367317,3.292684146
114.18,-5.074697073,1.201341463,-0.7176,8.760990244,3.780489024
114.2,-5.600910244,3.340908537,1.9916,11.0268439,3.353659756
114.22,-4.953377073,3.090231707,1.6679,9.948795122,4.573171951
114.24,-5.280842439,1.81772561,0.793,9.680502439,4.085367073
114.26,-3.547840488,1.400628049,-1.3429,10.10977073,2.012196341
114.28,-3.184373659,2.710182927,0.6253,10.57440488,2.926830488
114.3,-3.898484878,2.271573171,-1.6146,12.26952683,2.926830488
114.32,-4.838468293,1.937237805,-0.6058,9.573185366,3.597562195
114.34,-4.358613171,3.094115854,3.8532,11.02562439,4.146342683
114.36,-5.401669268,3.119213415,2.2425,9.32562439,4.085367073
114.38,-5.713846341,1.207914634,3.7024,11.43781951,2.804879268
114.4,-4.168249268,0.394634146,-0.6734,8.75855122,2.31707439
114.42,-2.802659512,1.415567073,1.6627,7.965868293,2.37805
114.44,-3.407286829,1.429908537,0.143,10.94269756,2.804879268
114.46,-3.304214146,0.533865854,0.715,11.16099024,4.75609878
114.48,-5.306487317,0.555079268,4.7476,10.1670878,6.036586585
114.5,-4.222498049,1.765140244,3.1109,9.280502439,4.573171951
114.52,-4.746245366,1.58527439,3.0953,9.993917073,4.146342683
114.54,-3.277089756,0.517134146,4.5539,10.32928293,2.804879268
114.56,-4.0346,-0.617036585,0.0091,9.841478049,4.695123171
114.58,-1.728040488,1.098859756,0.8606,7.187819512,4.634147561
114.6,-3.829440976,-0.156018293,1.7498,10.24757561,4.207318293
114.62,-6.044270732,0.394036585,0.6422,9.839039024,3.109757317
114.64,-6.255347805,2.181341463,1.9149,11.58903902,2.43902561
114.66,-5.016502927,3.045713415,1.326,9.041478049,1.219513415
114.68,-4.752163415,1.993707317,-0.1963,12.06099024,1.707318293
114.7,-3.963583415,1.213292683,0.338,9.282941463,3.780489024
114.72,-3.537483902,1.569140244,-0.0572,10.65977073,3.536586585
114.74,-4.195373659,2.016115854,-0.5993,9.279282927,3.414635366
114.76,-6.146850244,1.682676829,0.2197,11.53294146,1.585367073
114.78,-6.487138049,1.661164634,-0.8307,9.517087805,1.158537805
114.8,-6.242032195,2.934567073,0.7735,9.778063415,2.31707439
114.82,-4.649583902,2.563780488,-0.2548,10.77440488,2.560976829
114.84,-4.54700439,1.189987805,-1.144,10.8268439,2.012196341
114.86,-3.093630244,-0.110603659,-2.7768,10.45733171,2.743903659
114.88,-3.640063415,0.774682927,2.0579,7.965868293,1.890245122
114.9,-4.783726341,1.702993902,-0.5174,8.267087805,1.158537805
114.92,-5.474658537,1.45052439,0.8788,10.29879512,1.951220732
114.94,-6.917676098,1.538365854,5.0557,10.44147805,3.231708537
114.96,-4.597800976,1.533585366,3.0849,12.40123415,3.109757317
114.98,-3.559183415,0.281695122,-1.2207,9.623185366,2.195123171
115,-3.803796098,-0.974079268,-1.82,11.38903902,1.829269512
115.02,-2.761233171,-0.096859756,1.4534,10.38050244,0.914635366
115.04,-3.564608293,1.120969512,1.1193,11.24513659,2.134147561
115.06,-5.50375561,1.244067073,3.8805,9.985380488,1.707318293
115.08,-5.845029756,1.362981707,3.1993,10.11220976,2.682928049
115.1,-3.895525854,1.521335366,2.3101,12.11464878,3.719513415
115.12,-3.173523902,1.597823171,0.0494,12.36952683,2.37805
115.14,-3.520716098,0.66054878,-0.1469,10.95123415,1.829269512
115.16,-2.899320976,1.02745122,0.7293,8.004892683,3.109757317
115.18,-4.18945561,3.187036585,1.6887,11.00367317,3.231708537
115.2,-4.451822439,3.001493902,-0.1872,12.19757561,4.085367073
115.22,-6.445711707,1.91004878,2.2724,11.95977073,4.390245122
115.24,-6.3599,2.417079268,0.8983,8.951234146,2.50000122
115.26,-4.874469756,2.735579268,0.2054,8.159770732,1.890245122
115.28,-3.923143415,1.857762195,-1.1661,10.10245366,2.804879268
115.3,-3.488166829,1.247054878,-0.091,10.92318537,1.402440244
115.32,-4.26392439,1.88495122,1.0621,9.67562439,2.804879268
115.34,-3.888621463,2.390786585,0.6123,9.835380488,3.048781707
115.36,-3.70417561,2.245579268,3.0056,7.891478049,1.768293902
115.38,-4.76252,0.791115854,2.9172,7.103673171,-0.06097439
115.4,-4.605198537,1.273945122,3.4034,11.4866,1.036586585
115.42,-3.572005854,1.115890244,1.8018,11.32318537,1.097562195
115.44,-2.993023415,0.306493902,1.0491,11.83416098,2.134147561
115.46,-4.874469756,-0.090286585,-0.2743,11.39147805,2.804879268
115.48,-3.973446829,0.710445122,0.39,10.74391707,0.853659756
115.5,-4.558347317,1.029841463,2.9302,11.60367317,1.524391463
115.52,-5.538277561,0.164871951,5.5861,9.906112195,1.646342683
115.54,-4.655995122,0.085993902,3.328,10.85245366,1.158537805
115.56,-3.08426,1.764243902,2.9302,12.40123415,2.195123171
115.58,-3.01028439,1.667737805,0.2912,9.984160976,3.292684146
115.6,-4.964226829,0.31725,-1.8174,10.68781951,1.707318293
115.62,-5.243361463,0.816213415,-1.4352,8.201234146,1.158537805
115.64,-4.717148293,1.82997561,1.6614,8.809770732,1.097562195
115.66,-4.861154146,2.074676829,4.6527,8.746356098,1.707318293
115.68,-6.037366341,1.553006098,-1.2181,10.65489268,2.865854878
115.7,-5.000721463,1.939030488,-0.1222,9.023185366,2.987806098
115.72,-3.268705854,1.780378049,-2.4427,11.6963561,1.585367073
115.74,-3.721436585,2.000878049,1.6016,10.11099024,2.25609878
115.76,-3.712066341,1.336987805,-0.4706,11.30733171,1.951220732
115.78,-5.188126341,2.082743902,-1.2909,10.15245366,2.073171951
115.8,-4.922307317,2.316689024,-0.039,7.756112195,3.231708537
115.82,-6.203071707,1.816530488,2.1957,10.09147805,3.719513415
115.84,-3.85903122,1.618737805,-0.3471,9.680502439,2.50000122
115.86,-4.464644878,1.023268293,1.6835,10.68294146,2.25609878
115.88,-3.206566341,0.543426829,-1.3858,7.610990244,1.402440244
115.9,-4.20326439,-0.220256098,-0.3315,10.85733171,1.097562195
115.92,-4.420259512,-0.061902439,-0.9321,10.08294146,3.353659756
115.94,-5.771547317,0.85625,4.3979,11.75489268,2.743903659
115.96,-5.911114634,1.666243902,3.7245,11.7463561,2.43902561
115.98,-4.864606341,0.394036585,1.2961,9.94757561,1.036586585
116,-4.827618537,-0.101939024,3.4905,11.05367317,0.548781707
116.02,-2.658653659,0.56225,0.0416,11.37806341,2.37805
116.04,-3.166126341,1.037609756,2.2464,8.902453659,2.37805
116.06,-6.055613659,1.045676829,2.0397,8.61464878,2.25609878
116.08,-5.215250732,2.377341463,0.7852,9.489039024,2.43902561
116.1,-5.210812195,2.722432927,1.4521,8.352453659,1.768293902
116.12,-5.621130244,1.521634146,1.0829,11.34513659,1.829269512
116.14,-3.350572195,1.763646341,1.9721,10.43416098,1.646342683
116.16,-3.691353171,2.113518293,-1.2519,8.923185366,2.37805
116.18,-3.108918537,2.074079268,0.4771,11.37318537,2.682928049
116.2,-4.52629122,2.258426829,0.2236,11.76586829,2.37805
116.22,-5.073710732,2.195384146,0.7683,10.09147805,1.646342683
116.24,-4.560813171,3.475359756,1.5548,11.9061122,1.280489024
116.26,-4.125836585,1.71345122,1.4482,11.91586829,2.804879268
116.28,-5.282815122,1.417658537,-1.326,8.685380488,4.268293902
116.3,-2.752356098,-0.133310976,0.3016,11.64513659,3.658537805
116.32,-2.130467805,1.454408537,2.1879,12.36342927,3.902440244
116.34,-3.666694634,1.622621951,2.3894,9.159770732,2.987806098
116.36,-5.732586829,0.160689024,2.4921,8.7366,2.804879268
116.38,-5.772040488,0.862823171,3.6387,10.81099024,3.719513415
116.4,-3.344160976,2.17297561,5.4119,8.632941463,3.780489024
116.42,-3.422575122,0.025939024,1.3715,9.870746341,3.902440244
116.44,-4.603719024,0.463054878,-1.5314,9.281721951,4.146342683
116.46,-3.284980488,0.34145122,0.65,11.50001463,3.048781707
116.48,-4.004023415,1.458591463,3.7375,8.310990244,3.109757317
116.5,-5.853413659,1.452615854,0.0156,10.90977073,3.597562195
116.52,-5.403641951,1.029243902,1.8109,10.68903902,3.170732927
116.54,-4.999735122,1.237493902,1.1414,8.470746341,4.268293902
116.56,-3.959638049,1.723609756,-1.0647,10.90001463,2.865854878
116.58,-4.912937073,0.817408537,0.793,9.650014634,0.853659756
116.6,-4.63478878,0.823682927,-3.6777,10.79269756,1.280489024
116.62,-4.839947805,2.134134146,-2.2243,12.0963561,0.975610976
116.64,-5.886456098,1.587664634,0.832,9.169526829,0.731708537
116.66,-6.500946829,2.070195122,-1.4508,9.106112195,1.524391463
116.68,-5.680310732,2.241993902,-0.481,10.50855122,2.25609878
116.7,-4.697421463,2.770536585,1.5912,10.8866,1.402440244
116.72,-3.759410732,1.270060976,-0.6929,10.38172195,2.012196341
116.74,-3.758917561,1.463670732,-0.9711,10.07806341,2.865854878
116.76,-4.067642439,0.086890244,1.5665,9.909770732,2.865854878
116.78,-3.586800976,1.44395122,1.2714,12.25367317,3.048781707
116.8,-5.133877561,1.177140244,4.6826,10.9268439,3.780489024
116.82,-5.366654146,0.241060976,1.8473,10.06342927,2.012196341
116.84,-3.597650732,1.060317073,4.1301,9.709770732,0.914635366
116.86,-2.920527317,1.214189024,2.1736,11.21464878,1.951220732
116.88,-4.55341561,-0.091780488,-0.9672,8.918307317,1.951220732
116.9,-3.130618049,-0.464359756,1.8915,10.74513659,3.719513415
116.92,-2.656187805,0.70954878,2.5376,9.273185366,4.146342683
116.94,-3.995146341,1.86075,3.978,10.53903902,2.987806098
116.96,-5.431259512,1.133817073,0.1144,11.06830732,3.597562195
116.98,-4.527277561,1.899591463,0.6799,12.06586829,3.841464634
117,-4.343818049,2.498945122,-2.1502,11.74147805,3.170732927
117.02,-4.202278049,1.734963415,0.468,8.862209756,4.024391463
117.04,-3.789000976,1.418554878,-2.2529,9.1866,4.085367073
117.06,-4.641693171,2.106945122,-2.0969,10.12440488,2.195123171
117.08,-4.969651707,2.32595122,1.3754,8.907331707,2.25609878
117.1,-5.627048293,2.478628049,-0.7891,7.452453659,1.951220732
117.12,-6.873783902,1.431103659,2.8782,10.39025854,3.231708537
117.14,-4.14950878,2.474743902,-1.482,10.15733171,3.658537805
117.16,-3.94730878,2.028664634,-0.3302,11.49147805,2.865854878
117.18,-4.063203902,0.365353659,0.0429,12.11099024,1.951220732
117.2,-4.421739024,0.334280488,-2.0449,10.22440488,0.975610976
117.22,-4.640706829,2.109335366,0.8996,9.879282927,0.304879268
117.24,-3.840290732,1.574518293,3.9299,10.21952683,1.097562195
117.26,-5.789794634,1.242573171,3.0823,10.9963561,2.25609878
117.28,-5.385887805,1.142182927,0.9464,10.32196585,1.646342683
117.3,-3.498523415,0.649195122,2.7651,10.43172195,1.036586585
117.32,-2.538813171,0.875073171,3.0303,10.07806341,1.524391463
117.34,-3.104973171,-0.652292683,2.0631,9.891478049,2.012196341
117.36,-3.66422878,0.088981707,0.4992,11.5061122,2.560976829
117.38,-4.190935122,0.715823171,-0.2184,12.33538049,3.597562195
117.4,-5.720750732,1.913634146,1.456,10.12074634,3.780489024
117.42,-5.60485561,0.645310976,1.911,11.14879512,3.475610976
117.44,-4.581526341,1.436780488,0.5928,11.03538049,2.621952439
117.46,-3.346133659,1.60977439,1.4625,8.250014634,2.804879268
117.48,-4.645638537,0.656365854,-0.8658,9.856112195,3.170732927
117.5,-5.553072683,1.339676829,2.4934,11.40367317,4.634147561
117.52,-3.830427317,2.835670732,2.7807,10.26099024,4.268293902
117.54,-5.619650732,2.848518293,4.186,8.528063415,4.451220732
117.56,-5.030804878,1.866128049,1.6159,10.75001463,3.292684146
117.58,-5.623102927,1.399432927,0.0234,10.48294146,3.170732927
117.6,-3.760890244,1.202237805,0.3809,11.5963561,4.085367073
117.62,-3.234183902,1.414073171,-1.6887,10.58781951,2.987806098
117.64,-5.433725366,0.986817073,0.9061,8.689039024,2.560976829
117.66,-4.407437073,0.491439024,2.1606,11.0463561,3.475610976
117.68,-5.689680976,1.855371951,1.8876,10.5268439,3.109757317
117.7,-5.53778439,1.583481707,2.8769,9.904892683,2.987806098
117.72,-5.087519512,0.35429878,3.3384,9.581721951,3.353659756
117.74,-3.275610244,0.196841463,2.821,9.704892683,3.353659756
117.76,-2.310475122,0.840414634,1.2831,12.39269756,3.841464634
117.78,-3.81218,-0.116878049,4.2874,8.751234146,3.841464634
117.8,-4.421739024,0.444829268,4.732,10.44513659,2.073171951
117.82,-5.671433659,1.202536585,3.0693,9.548795122,1.829269512
117.84,-4.538620488,2.248268293,2.626,9.80855122,3.475610976
117.86,-4.805919024,1.098859756,1.8863,10.68172195,3.170732927
117.88,-3.154783415,0.534463415,2.6169,10.04269756,2.926830488
117.9,-3.228265854,1.580792683,-1.9617,11.49879512,2.987806098
117.92,-4.117945854,1.116189024,1.2558,10.13416098,1.463415854
117.94,-4.881867317,1.202237805,2.3062,11.94757561,0.975610976
117.96,-5.03869561,1.669231707,4.9231,9.30855122,1.768293902
117.98,-4.45922,2.504323171,4.6176,12.10733171,1.280489024
118,-4.49275561,3.020018293,1.6705,9.569526829,2.865854878
118.02,-4.886305854,1.471737805,-0.1729,11.70855122,3.841464634
118.04,-4.864606341,0.857146341,2.1255,12.48903902,2.134147561
118.06,-2.610816098,2.087823171,-1.9292,9.513429268,2.43902561
118.08,-4.455274634,2.186420732,-0.0286,11.3170878,2.50000122
118.1,-4.108082439,0.820396341,-0.0715,11.47562439,3.231708537
118.12,-4.143097561,1.653097561,1.8668,10.07928293,4.512196341
118.14,-4.919841463,2.498945122,-0.1196,9.657331707,5.182928049
118.16,-5.231525366,1.825792683,4.2432,9.803673171,3.780489024
118.18,-3.493591707,1.683573171,0.8294,9.462209756,2.743903659
118.2,-2.998941463,0.472018293,1.7745,7.306112195,2.25609878
118.22,-3.200155122,1.570932927,-0.0117,7.792697561,1.646342683
118.24,-4.245183902,0.706262195,-0.0832,10.09879512,4.390245122
118.26,-4.063203902,0.752871951,2.1788,9.330502439,4.695123171
118.28,-4.558840488,1.564060976,2.8743,8.507331707,2.25609878
118.3,-4.34431122,1.267073171,2.1229,12.15245366,3.292684146
118.32,-4.197839512,0.443036585,0.7124,11.58416098,3.658537805
118.34,-4.504098537,0.64202439,-1.0348,9.613429268,3.414635366
118.36,-2.508729756,0.590335366,1.5665,9.790258537,4.329269512
118.38,-4.465138049,1.325036585,-0.7956,9.40855122,3.780489024
118.4,-5.203907805,1.478310976,1.5444,10.37562439,2.31707439
118.42,-5.124507317,2.198670732,2.8574,8.587819512,2.682928049
118.44,-4.775342439,2.607402439,0.2041,11.1561122,1.890245122
118.46,-3.767794634,1.741536585,-1.4755,10.76342927,1.707318293
118.48,-3.910320976,0.613341463,-3.1291,9.291478049,2.560976829
118.5,-3.916732195,1.629792683,-3.5568,9.869526829,1.158537805
118.52,-4.201784878,2.529420732,-1.0621,8.131721951,1.646342683
118.54,-5.501782927,1.745719512,1.7888,10.84513659,1.707318293
118.56,-5.512139512,2.088719512,2.1112,11.35245366,0.060976829
118.58,-4.218552683,2.542865854,-0.065,10.99391707,2.195123171
118.6,-4.467603902,0.87447561,1.4677,10.13294146,1.829269512
118.62,-4.72898439,-0.145262195,1.3,10.58294146,0.975610976
118.64,-4.498673659,0.597207317,-0.4147,7.31464878,0.426830488
118.66,-2.974776098,1.175646341,2.3595,10.13294146,0.975610976
118.68,-5.05250439,1.185207317,2.5519,13.05855122,0.731708537
118.7,-5.742943415,1.847603659,3.2032,7.152453659,2.682928049
118.72,-4.657967805,1.110213415,3.1265,12.75977073,3.109757317
118.74,-4.045449756,1.361786585,4.2029,11.05489268,2.012196341
118.76,-3.605541463,0.639036585,2.6468,12.80855122,1.768293902
118.78,-3.85903122,0.577189024,5.1922,11.16464878,1.829269512
118.8,-3.442795122,0.154713415,0.4654,12.51342927,0.914635366
118.82,-3.402355122,2.070493902,4.7645,10.1463561,2.560976829
118.84,-5.579210732,0.740920732,2.2126,11.00001463,1.524391463
118.86,-4.248636098,2.037329268,3.9273,9.939039024,2.25609878
118.88,-3.720943415,1.831170732,0.4927,9.803673171,2.31707439
118.9,-3.675571707,1.651006098,-0.3549,9.15855122,0.548781707
118.92,-4.077505854,1.684170732,-2.7885,9.389039024,1.402440244
118.94,-6.015173659,1.308902439,-3.0459,11.76464878,1.707318293
118.96,-4.868058537,2.406920732,1.7706,10.65489268,3.414635366
118.98,-5.221661951,2.127560976,0.2353,12.32806341,1.829269512
119,-5.124014146,1.74452439,0.2912,12.74513659,2.25609878
119.02,-4.430616098,2.043902439,-0.5928,9.626843902,1.402440244
119.04,-4.024243415,2.287109756,0.6487,10.23538049,1.219513415
119.06,-4.04791561,0.777670732,0.5759,11.43781951,2.926830488
119.08,-4.093287317,0.29304878,0.6734,11.01952683,1.707318293
119.1,-4.103150732,1.543146341,0.9269,10.0268439,1.036586585
119.12,-4.873976585,1.638158537,2.2152,10.19879512,1.768293902
119.14,-5.506714634,0.439152439,2.5857,10.7268439,-0.18292561
119.16,-4.644652195,0.754067073,4.0794,10.31220976,1.097562195
119.18,-3.17155122,1.612164634,5.9176,13.41220976,2.195123171
119.2,-3.267719512,1.18072561,-0.1183,10.67440488,2.560976829
119.22,-4.177619512,-0.285689024,0.3432,10.21220976,2.743903659
